title,url,publication_date,summary,source_id,category_id,author_id,source_type,title_preprocesado,preprocesado,bert,bert_label
Lotería dedica sorteo al Día Nacional de los Salvadoreños en el Exterior,https://www.contrapunto.com.sv/loteria-dedica-sorteo-al-dia-nacional-de-los-salvadorenos-en-el-exterior/,2023-11-22T17:36:00-06:00,"“Ustedes (salvadoreños en el exterior) son embajadores de El Salvador, demostrando nuestra rica cultura, tradiciones y valores a todo lugar donde vayan”: Lotería.",Diario Digital Contra Punto,Economía,,Web Page,lotería dedica sorteo día nacional salvadoreños exterior,ustedes salvadoreños exterior embajadores salvador demostrando rica cultura tradiciones valores lugar vayan lotería,5 stars,POSITIVA
La economía alemana ya empieza a depender de trabajadores extranjeros ,https://www.contrapunto.com.sv/la-economia-alemana-ya-empieza-a-depender-de-trabajadores-extranjeros/,2023-11-17T17:21:11-06:00,Los inmigrantes también están claramente sobrerrepresentados en el sector del transporte y la logística y en la agricultura. ,Diario Digital Contra Punto,Economía,,Web Page,economía alemana empieza depender trabajadores extranjeros,inmigrantes claramente sobrerrepresentados sector transporte logística agricultura,3 stars,NEUTRAL
BCIE elige como presidenta a costarricense Gisela Sánchez,https://www.contrapunto.com.sv/bcie-elige-como-presidenta-a-costarricense-gisela-sanchez/,2023-11-17T17:07:28-06:00,"Sánchez fue elegida con los votos de España, Corea del Sur, Panamá, México, Colombia, Belice, República Dominicana, Argentina, Nicaragua y El Salvador, mientras Honduras y Cuba se abstuvieron.",Diario Digital Contra Punto,Economía,,Web Page,bcie elige presidenta costarricense gisela sánchez,sánchez elegida votos españa corea sur panamá méxico colombia belice república dominicana argentina nicaragua salvador mientras honduras cuba abstuvieron,1 star,NEGATIVA
La vuelta de la victoria del equipo de inflación transitoria,https://www.contrapunto.com.sv/la-vuelta-de-la-victoria-del-equipo-de-inflacion-transitoria/,2023-11-17T16:10:47-06:00,"La inflación inducida por la pandemia se vio exacerbada aún más por la invasión rusa de Ucrania, que provocó un aumento en los precios de la energía y los alimentos",Diario Digital Contra Punto,Economía,,Web Page,vuelta victoria equipo inflación transitoria,inflación inducida pandemia vio exacerbada aún invasión rusa ucrania provocó aumento precios energía alimentos,1 star,NEGATIVA
Lotería recibe distinción como “Institución Pública del Año” en Premios Derecho y Negocios 2023,https://www.contrapunto.com.sv/loteria-recibe-distincion-como-institucion-publica-del-ano-en-premios-derecho-y-negocios-2023/,2023-11-16T11:57:25-06:00,"""Lotería ha realizado una reestructuración audaz y un profundo proceso de modernización"": Maria del Carmen Molina, quien recibió el premio a nombre de LNB.",Diario Digital Contra Punto,Economía,,Web Page,lotería recibe distinción institución pública año premios derecho negocios 2023,lotería realizado reestructuración audaz profundo proceso modernización maria carmen molina recibió premio nombre lnb,5 stars,POSITIVA
Lotería dedica sorteo a FOVIAL,https://www.contrapunto.com.sv/loteria-dedica-sorteo-a-fovial/,2023-11-15T16:10:31-06:00,"“La conectividad que FOVIAL proporciona es vital para desarrollar nuestra sociedad”: Lotería.
",Diario Digital Contra Punto,Economía,,Web Page,lotería dedica sorteo fovial,conectividad fovial proporciona vital desarrollar sociedad lotería,4 stars,NEUTRAL
SISTEMA FEDECRÉDITO realiza el primer sorteo de la promoción “Gana Fácil”,https://www.contrapunto.com.sv/sistema-fedecredito-realiza-el-primer-sorteo-de-la-promocion-gana-facil/,2023-11-09T21:49:54-06:00,"En este primer sorteo de la promoción ""Gana Fácil"" de FEDECRÉDITO fueron 228 los felices ganadores, con premios como pick up, motos y dinero en efectivo.",Diario Digital Contra Punto,Economía,,Web Page,sistema fedecrédito realiza primer sorteo promoción gana fácil,primer sorteo promoción gana fácil fedecrédito 228 felices ganadores premios pick up motos dinero efectivo,5 stars,POSITIVA
"Lotería beneficia a 1,083 salvadoreños con Brigadas Médicas en octubre",https://www.contrapunto.com.sv/loteria-beneficia-a-1083-salvadorenos-con-brigadas-medicas-en-octubre/,2023-11-09T12:09:20-06:00,"“Estamos transformando la vida de muchas personas: jugadores, agentes vendedores, beneficiarios y todos aquellos con quienes tenemos alguna relación como institución”: Lotería.",Diario Digital Contra Punto,Economía,,Web Page,lotería beneficia 1083 salvadoreños brigadas médicas octubre,transformando vida muchas persona jugadores agentes vendedores beneficiarios aquellos alguna relación institución lotería,5 stars,POSITIVA
Lotería dedica sorteo a Correos de El Salvador,https://www.contrapunto.com.sv/loteria-dedica-sorteo-a-correos-de-el-salvador/,2023-11-08T17:18:27-06:00,"""Celebramos la trayectoria de Correos de El Salvador, una institución dinámica que es un pilar fundamental en la infraestructura postal y logística de nuestra nación"": Lotería.",Diario Digital Contra Punto,Economía,,Web Page,lotería dedica sorteo correos salvador,celebramos trayectoria correos salvador institución dinámica pilar fundamental infraestructura postal logística nación lotería,5 stars,POSITIVA
Estudio de ORMUSA destaca la labor y desafíos de Defensoras de DD. HH. en La Paz,https://www.contrapunto.com.sv/estudio-de-ormusa-destaca-la-labor-y-desafios-de-defensoras-de-dd-hh-en-la-paz/,2023-12-02T10:46:18-06:00,"
La Organización de Mujeres Salvadoreñas por La Paz (ORMUSA) presentó un estudio titulado ""Voces y Experiencias de las Defensoras de Derechos Humanos, en 7 Municipios del Departamento de La Paz, El Salvador"".
",Diario Digital Contra Punto,Sociedad,,Web Page,estudio ormusa destaca labor desafíos defensoras dd hh paz,organización mujeres salvadoreñas paz ormusa presentó estudio titulado vox experiencias defensoras derechos humanos 7 municipios departamento paz salvador,1 star,NEGATIVA
Yamil Bukele es nombrado presidente del Comité de Competición de FIBA Américas,https://www.contrapunto.com.sv/yamil-bukele-es-nombrado-presidente-del-comite-de-competicion-de-fiba-americas/,2023-10-20T11:54:10-06:00,"El presidente ad honorem del INDES, Yamil Bukele, fue designado como presidente del Comité de Competición de FIBA Américas, su periodo en el nuevo cargo será de cuatro años.",Diario Digital Contra Punto,Deportes,,Web Page,yamil bukele nombrado presidente comité competición fiba américas,presidente ad honorem indes yamil bukele designado presidente comité competición fiba américas periodo nuevo cargo cuatro años,5 stars,POSITIVA
"Extécnico de la Selecta, Hugo Pérez, ganaba mensualmente $30.000",https://www.contrapunto.com.sv/extecnico-de-la-selecta-hugo-perez-ganaba-mensualmente-30-000/,2023-10-17T18:13:16-06:00,"El extécnico de la Selecta, Hugo Pérez, tenía un salario mensual de $30,000, lo que equivale a una aproximación de $360,000 anuales, según lo dio a conocer un medio hondureño.",Diario Digital Contra Punto,Deportes,,Web Page,extécnico selecta hugo pérez ganaba mensualmente 30000,extécnico selecta hugo pérez salario mensual 30000 equivale aproximación 360000 anuales según dio conocer medio hondureño,1 star,NEGATIVA
El Salvador pierde 1-0 contra Martinica y desciende a la Liga B de Naciones,https://www.contrapunto.com.sv/el-salvador-pierde-1-0-contra-martinica-y-desciende-a-la-liga-b-de-naciones/,2023-10-13T21:39:18-06:00,La Selecta cae ante Martinica en su primer partido con Rubén de la Barrera como técnico y queda sin posibilidades de asistir a la Copa América.,Diario Digital Contra Punto,Deportes,,Web Page,salvador pierde 10 martinica desciende liga b naciones,selecta cae martinica primer partido rubén barrera técnico queda posibilidades asistir copa américa,3 stars,NEUTRAL
Inauguran Liga Nacional de Fútbol Copa Lotería 2023-2024,https://www.contrapunto.com.sv/inauguran-liga-nacional-de-futbol-copa-loteria-2023-2024/,2023-10-13T21:03:41-06:00,El balón de la Copa Lotería 2023-2024 rodará el martes 17 de octubre con el partido inaugural entre el campeón Cabañas y Ahuachapán.,Diario Digital Contra Punto,Deportes,,Web Page,inauguran liga nacional fútbol copa lotería 20232024,balón copa lotería 20232024 rodará martes 17 octubre partido inaugural campeón cabañas ahuachapán,5 stars,POSITIVA
Inicia temporada 23-24 de la Copa Alevines con más de 3 mil jugadores,https://www.contrapunto.com.sv/inicia-temporada-23-24-de-la-copa-alevines-con-mas-de-3-mil-jugadores/,2023-09-29T16:30:39-06:00,"3,260 niños de 163 equipos de todo el país participaran la temporada 23-24 de la Copa Alevines, en su segunda edición.",Diario Digital Contra Punto,Deportes,,Web Page,inicia temporada 2324 copa alevines 3 mil jugadores,3260 niños 163 equipos país participaran temporada 2324 copa alevines segunda edición,1 star,NEGATIVA
"FESFUT da la bienvenida a Rubén de la Barrera, nuevo técnico de la Selecta",https://www.contrapunto.com.sv/fesfut-da-la-bienvenida-a-ruben-de-la-barrera-nuevo-tecnico-de-la-selecta/,2023-09-19T19:38:50-06:00,"A una semana de haber destituido a Hugo Pérez, la FESFUT pone la confianza en el español, Rubén de la Barrera, como Director Técnico de la Selecta.
",Diario Digital Contra Punto,Deportes,,Web Page,fesfut da bienvenida rubén barrera nuevo técnico selecta,semana haber destituido hugo pérez fesfut pone confianza español rubén barrera director técnico selecta,5 stars,POSITIVA
$52 mil en premios da INDES a atletas y entrenadores destacados,https://www.contrapunto.com.sv/52-mil-en-premios-da-indes-a-atletas-y-entrenadores-destacados/,2023-09-13T16:40:41-06:00,"INDES da $52 mil a atletas y entrenadores destacados en los Juegos Centroamericanos 2023 y otras competencias internacionales, bajo el programa ""Esfuerzo y Gloria"".
",Diario Digital Contra Punto,Deportes,,Web Page,52 mil premios da indes atletas entrenadores destacados,indes da 52 mil atletas entrenadores destacados juegos centroamericanos 2023 competencias internacionales bajo programa esfuerzo gloria,5 stars,POSITIVA
"Fesfut decide destituir a Hugo Pérez, tras mala racha en partidos",https://www.contrapunto.com.sv/fesfut-decide-destituir-a-hugo-perez-tras-mala-racha-en-partidos/,2023-09-11T15:36:39-06:00,"Tras la derrota de ayer ante Trinidad y Tobago, que suma a la Selecta 13 partidos sin ganar desde el 4 de junio de 2022, la Fesfut decide terminar el contrato con Hugo Pérez.
",Diario Digital Contra Punto,Deportes,,Web Page,fesfut decide destituir hugo pérez tras mala racha partidos,tras derrota ayer trinidad tobago suma selecta 13 partidos ganar 4 junio 2022 fesfut decide terminar contrato hugo pérez,1 star,NEGATIVA
PNC detalla operativo de seguridad para partido entre El Salvador y Trinidad y Tobago,https://www.contrapunto.com.sv/pnc-detalla-operativo-de-seguridad-para-partido-entre-el-salvador-y-trinidad-y-tobago/,2023-09-08T11:47:50-06:00,"No venta de alcohol, ""cero tolerancia"" a desórdenes públicos y despliegue de 600 agentes son parte del dispositivo de seguridad para el partido de este domingo.",Diario Digital Contra Punto,Deportes,,Web Page,pnc detalla operativo seguridad partido salvador trinidad tobago,venta alcohol cero tolerancia desórdenes públicos despliegue 600 agentes parte dispositivo seguridad partido domingo,1 star,NEGATIVA
15 karatecas salvadoreños se dirigen al Open Internacional de Costa Rica,https://www.contrapunto.com.sv/15-karatecas-salvadorenos-se-dirigen-al-open-internacional-de-costa-rica/,2023-08-18T10:17:33-06:00,"Open Internacional se realizará en San José, Costa Rica, del 19 al 21 de agosto.
",Diario Digital Contra Punto,Deportes,,Web Page,15 karatecas salvadoreños dirigen open internacional costa rica,open internacional realizará san josé costa rica 19 21 agosto,3 stars,NEUTRAL
Inauguran copa SISTEMA FEDECRÉDITO Sub-20 reserva,https://www.contrapunto.com.sv/inauguran-copa-sistema-fedecredito-sub-20-reserva/,2023-08-15T07:48:52-06:00,"""Es un orgullo poder motivar a aproximadamente 350 jóvenes de los 12 equipos que participarán de este torneo"": SISTEMA FEDECRÉDITO.",Diario Digital Contra Punto,Deportes,,Web Page,inauguran copa sistema fedecrédito sub20 reserva,orgullo poder motivar aproximadamente 350 jóvenes 12 equipos participarán torneo sistema fedecrédito,5 stars,POSITIVA
El Salvador listo para albergar el Campeonato Femenino Mayor de Baloncesto,https://www.contrapunto.com.sv/el-salvador-listo-para-albergar-el-campeonato-femenino-mayor-de-baloncesto/,2023-07-17T12:11:34-06:00,"El Salvador será nuevamente sede de un campeonato internacional, en esta ocasión, del COCABA 2023, a disputarse del 19 al 23 de julio.",Diario Digital Contra Punto,Deportes,,Web Page,salvador listo albergar campeonato femenino mayor baloncesto,salvador nuevamente sede campeonato internacional ocasión cocaba 2023 disputarse 19 23 julio,5 stars,POSITIVA
Gabriella Izaguirre suma la octava medalla de oro en San Salvador 2023,https://www.contrapunto.com.sv/gabriella-izaguirre-suma-la-octava-medalla-de-oro-en-san-salvador-2023/,2023-07-06T17:29:58-06:00,"¡Octavo oro para El Salvador! La karateca Gabriella Izaguirre venció con 5-4 a la colombiana Sofía Cárdenas, en la final de -50 kg femenino.
",Diario Digital Contra Punto,Deportes,,Web Page,gabriella izaguirre suma octava medalla oro san salvador 2023,octavo oro salvador karateca gabriella izaguirre venció 54 colombiana sofía cárdenas final 50 kg femenino,5 stars,POSITIVA
Doble oro ecuestre para El Salvador en los Juegos San Salvador 2023,https://www.contrapunto.com.sv/doble-oro-ecuestre-para-el-salvador-en-los-juegos-san-salvador-2023/,2023-07-06T12:26:21-06:00,"El jinete Juan Manuel Bolaños y su equino Zilouet Mystic Rose ganan dos medallas de oros en salto individual y overall, elevando el estatus deportivo de El Salvador.",Diario Digital Contra Punto,Deportes,,Web Page,doble oro ecuestre salvador juegos san salvador 2023,jinete juan manuel bolaños equino zilouet mystic rose ganan do medallas oros salto individual overall elevando estatus deportivo salvador,5 stars,POSITIVA
TSE oficializa inscripción de Nayib Bukele como candidato a presidente 2024,https://www.contrapunto.com.sv/tse-oficializa-inscripcion-de-nayib-bukele-como-candidato-a-presidente-2024/,2023-11-03T14:52:26-06:00,"Nayib Bukele ha sido inscrito con votos de 4 magistrados y una abstención de Julio Olivo. Además, la fórmula del FMLN fue avalada por unanimidad, y el resto deben “subsanar prevenciones”.
",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,tse oficializa inscripción nayib bukele candidato presidente 2024,nayib bukele sido inscrito votos 4 magistrados abstención julio olivo además fórmula fmln avalada unanimidad resto deben subsanar prevenciones,1 star,NEGATIVA
“Hay miedo” en el TSE dice Julio Olivo ante inscripción del presidente Bukele,https://www.contrapunto.com.sv/hay-miedo-en-el-tse-dice-julio-olivo-ante-inscripcion-del-presidente-bukele/,2023-11-01T14:31:06-06:00,"Magistrado del TSE, Julio Olivo, señala que hay un miedo al interior del organismo colegiado debido al proceso de inscripción de la candidatura de Nayib Bukele para buscar la reelección.",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,miedo tse dice julio olivo inscripción presidente bukele,magistrado tse julio olivo señala miedo interior organismo colegiado debido proceso inscripción candidatura nayib bukele buscar reelección,1 star,NEGATIVA
Magistrado Julio Olivo sobre inscripción de Bukele: “Voy a cumplir con la Constitución de la República”,https://www.contrapunto.com.sv/magistrado-julio-olivo-sobre-inscripcion-de-bukele-voy-a-cumplir-con-la-constitucion-de-la-republica/,2023-10-31T13:36:25-06:00,"El magistrado del TSE, Julio Olivo, aseguró que razonará su voto para la inscripción de candidaturas amparándose en el artículo 235 de la Constitución de la República.
",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,magistrado julio olivo inscripción bukele voy cumplir constitución república,magistrado tse julio olivo aseguró razonará voto inscripción candidaturas amparándose artículo 235 constitución república,1 star,NEGATIVA
Brian Nichols: la decisión de permitir la reelección de Bukele es de los salvadoreños,https://www.contrapunto.com.sv/brian-nichols-la-decision-de-permitir-la-reeleccion-de-bukele-es-de-los-salvadorenos/,2023-10-27T16:03:23-06:00,"El alto funcionario de los EE. UU., Brian Nichols, dijo que la decisión de reelegir a Bukele es de los salvadoreños; sin embargo, reconoce que el tema “merece un debate sobre la legalidad y la legitimidad”.
",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,brian nichols decisión permitir reelección bukele salvadoreños,alto funcionario ee uu brian nichols dijo decisión reelegir bukele salvadoreños embargo reconoce tema merece debate legalidad legitimidad,1 star,NEGATIVA
Nuestro Tiempo pide al TSE anular inscripción de Nayib Bukele a las elecciones de 2024,https://www.contrapunto.com.sv/nuestro-tiempo-pide-al-tse-anular-inscripcion-de-nayib-bukele-a-las-elecciones-de-2024/,2023-10-27T15:56:03-06:00,"El presidente de Nuestro Tiempo, Andy Failer, y el candidato presidencial del mismo partido, Luis Parada, han presentado una solicitud al Tribunal Supremo Electoral (TSE) en la que piden que no se permita la inscripción de Nayib Bukele como candidato a la presidencia en las elecciones de 2024.",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,tiempo pide tse anular inscripción nayib bukele elecciones 2024,presidente tiempo andy failer candidato presidencial mismo partido luis parada presentado solicitud tribunal supremo electoral tse piden permita inscripción nayib bukele candidato presidencia elecciones 2024,1 star,NEGATIVA
Rehabilitado de sus vicios,https://www.contrapunto.com.sv/rehabilitado-de-sus-vicios/,2023-12-02T08:38:50-06:00,"""Ahí está ese Centro Histórico Indomable, que a pesar de haberse rehabilitado de sus vicios y tantas destrucciones, ahora tiene una nueva cara"": Carlos Imendia.",Diario Digital Contra Punto,Opinión,,Web Page,rehabilitado vicios,ahí centro histórico indomable pesar haberse rehabilitado vicios tantas destrucciones ahora nueva cara carlos imendia,5 stars,POSITIVA
La herencia española de los ricos criollos,https://www.contrapunto.com.sv/la-herencia-espanola-de-los-ricos-criollos/,2023-11-30T11:07:32-06:00,"""La independencia de los pueblos de la Nueva Granada en 1810 se enaltece como el inicio de la república, (...) pero el error de estas versiones es caer en la independencia en sí, omitiendo un acontecimiento que regó las semillas rebeldes 29 años antes: Wilmar Castillo.",Diario Digital Contra Punto,Opinión,,Web Page,herencia española rico criollo,independencia pueblo nueva granada 1810 enaltece inicio república error versiones caer independencia omitiendo acontecimiento regó semillas rebeldes 29 años wilmar castillo,1 star,NEGATIVA
Escrito en una servilleta: La oposición fascista negacionista,https://www.contrapunto.com.sv/escrito-en-una-servilleta-la-oposicion-fascista-negacionista-2/,2023-11-29T18:32:46-06:00,"""En octubre de 1932 se fundó la Acción Integralista Brasileña, un grupo de corte fascista que tenía expresiones paramilitares, políticas y de masas"": René Martínez Pineda",Diario Digital Contra Punto,Opinión,,Web Page,escrito servilleta oposición fascista negacionista,octubre 1932 fundó acción integralista brasileña grupo corte fascista expresiones paramilitares políticas masa rené martínez pineda,1 star,NEGATIVA
"Acapulco de mi corazón, quinta parte",https://www.contrapunto.com.sv/acapulco-de-mi-corazon/,2023-11-24T19:17:58-06:00,"""La desventaja del dinero es que siempre se quiere más. Las ganancias de Julián se multiplicaron a velocidades inauditas"": Gabriel Otero.",Diario Digital Contra Punto,Opinión,,Web Page,acapulco corazón quinta parte,desventaja dinero siempre quiere ganancias julián multiplicaron velocidades inauditas gabriel otero,1 star,NEGATIVA
Miss Universo y la envidia colectiva,https://www.contrapunto.com.sv/miss-universo-y-la-envidia-colectiva/,2023-11-23T10:09:26-06:00,"""Es necesario que nos analicemos y sepamos aceptarnos así, tripuditos o prietitos, que no nos quite el sueño esa cana o esa arruga que nos salió"": Nelson López Rojas.",Diario Digital Contra Punto,Opinión,,Web Page,miss universo envidia colectiva,necesario analicemos sepamos aceptarnos así tripuditos prietitos quite sueño cana arruga salió nelson lópez rojas,1 star,NEGATIVA
Escrito en una servilleta: La oposición fascista negacionista,https://www.contrapunto.com.sv/escrito-en-una-servilleta-la-oposicion-fascista-negacionista/,2023-11-22T10:30:09-06:00,"""El fascismo político clásico siempre ha sido ligado a los gobiernos cuando éstos, con la represión como argumento y como política pública, se han consolidado en el poder usando, casi siempre, el fraude electoral como escrutinio final"": René Martínez Pineda.",Diario Digital Contra Punto,Opinión,,Web Page,escrito servilleta oposición fascista negacionista,fascismo político clásico siempre sido ligado gobiernos éstos represión argumento política pública consolidado poder usando casi siempre fraude electoral escrutinio final rené martínez pineda,1 star,NEGATIVA
Hacia una reforma de la educación superior en El Salvador,https://www.contrapunto.com.sv/hacia-una-reforma-de-la-educacion-superior-en-el-salvador/,2023-11-20T14:09:51-06:00,"""En medio de un mundo que se transforma cada día, la educación superior en El Salvador requiere una reforma integral que conecte con las necesidades del pueblo"": Fredis Pereira.",Diario Digital Contra Punto,Opinión,,Web Page,hacia reforma educación superior salvador,medio mundo transforma cada día educación superior salvador requiere reforma integral conecte necesidades pueblo fredis pereira,5 stars,POSITIVA
"Acapulco de mi corazón, cuarta parte",https://www.contrapunto.com.sv/acapulco-de-mi-corazon-cuarta-parte/,2023-11-17T13:55:52-06:00,"El atuendo habla maravillas o destruye a quien lo porta, desde luego, no era el caso de Julián: Gabriel Otero.",Diario Digital Contra Punto,Opinión,,Web Page,acapulco corazón cuarta parte,atuendo habla maravilla destruye porta luego caso julián gabriel otero,5 stars,POSITIVA
Escrito en una servilleta: Los salvadoreños internacionales,https://www.contrapunto.com.sv/escrito-en-una-servilleta-los-salvadorenos-internacionales/,2023-11-14T12:14:07-06:00,"""El caso de los salvadoreños es especial, porque es un grupo que, perversamente, fue forzado a migrar; fue forzado a ser un eterno indocumentado usando como depredadores la pobreza, la represión y la inseguridad"": René Martínez Pineda.",Diario Digital Contra Punto,Opinión,,Web Page,escrito servilleta salvadoreños internacionales,caso salvadoreños especial grupo perversamente forzado migrar forzado ser eterno indocumentado usando depredadores pobreza represión inseguridad rené martínez pineda,1 star,NEGATIVA
"No llores por mí, Argentina",https://www.contrapunto.com.sv/no-llores-por-mi-argentina/,2023-11-12T17:23:59-06:00,,Diario Digital Contra Punto,Opinión,,Web Page,llores argentina,,2 stars,NEUTRAL
¿Es que hay una Guerra Santa?,https://www.contrapunto.com.sv/es-que-hay-una-guerra-santa/,2023-11-11T14:55:09-06:00,"""La situación mundial cada día es más peligrosa y enredada. En el Medio Oriente hace ya un mes que arreció el conflicto entre Israel y Palestina"": Carlos Velis.",Diario Digital Contra Punto,Opinión,,Web Page,guerra santa,situación mundial cada día peligrosa enredada medio oriente hace me arreció conflicto israel palestina carlos velis,1 star,NEGATIVA
Uruguay se acerca más a China e insiste con el MERCOSUR,https://www.contrapunto.com.sv/uruguay-se-acerca-mas-a-china-e-insiste-con-el-mercosur/,2023-11-23T09:44:24-06:00,"El presidente de Uruguay, Luis Lacalle Pou, ofreció a China su país como puerta de ingreso del gigante asiático al Mercosur.",Diario Digital Contra Punto,Internacionales,,Web Page,uruguay acerca china insiste mercosur,presidente uruguay luis lacalle pou ofreció china país puerta ingreso gigante asiático mercosur,1 star,NEGATIVA
Lula confía en que tregua entre Israel y Hamás permita el fin del conflicto,https://www.contrapunto.com.sv/lula-confia-en-que-tregua-entre-israel-y-hamas-permita-el-fin-del-conflicto/,2023-11-22T15:54:03-06:00,"Espero que ese acuerdo pueda retomar un camino para el fin del conflicto y el regreso de las conversaciones de paz entre Israel y Palestina, dijo Lula",Diario Digital Contra Punto,Internacionales,,Web Page,lula confía tregua israel hamás permita fin conflicto,espero acuerdo pueda retomar camino fin conflicto regreso conversaciones paz israel palestina dijo lula,1 star,NEGATIVA
"Capturan en Colombia a empresario fugitivo por daño ambiental en San Juan Opico, de El Salvador",https://www.contrapunto.com.sv/capturan-en-colombia-a-empresario-fugitivo-por-dano-ambiental-en-san-juan-opico-de-el-salvador/,2023-11-21T12:56:27-06:00,"José Ofilio Gurdián Lacayo tenía difusión roja en la Interpol, por daños ambientales con plomo a través de su fábrica de baterías, ubicada en San Juan Opico, La Libertad.
",Diario Digital Contra Punto,Internacionales,,Web Page,capturan colombia empresario fugitivo daño ambiental san juan opico salvador,josé ofilio gurdián lacayo difusión roja interpol daños ambientales plomo través fábrica baterías ubicada san juan opico libertad,1 star,NEGATIVA
Massa reconoce derrota ante Milei en elecciones presidenciales de Argentina,https://www.contrapunto.com.sv/massa-reconoce-derrota-ante-milei-en-elecciones-presidenciales-de-argentina/,2023-11-19T17:50:08-06:00,"El candidato oficialista para la presidencia Argentina, Sergio Massa (peronismo), reconoció el domingo su derrota en la segunda vuelta de las elecciones generales ante el ultraderechista de La Libertad Avanza, Javier Milei",Diario Digital Contra Punto,Internacionales,,Web Page,massa reconoce derrota milei elecciones presidenciales argentina,candidato oficialista presidencia argentina sergio massa peronismo reconoció domingo derrota segunda vuelta elecciones generales ultraderechista libertad avanza javier milei,1 star,NEGATIVA
Jóvenes del partido de Scholz piden renta de 60.000 € al cumplir 18 años,https://www.contrapunto.com.sv/jovenes-del-partido-de-scholz-piden-renta-de-60-000-e-al-cumplir-18-anos/,2023-11-19T14:02:50-06:00,El uso de este monto no debería destinarse a un fin específico y el pago debería hacerse automáticamente y sin necesidad de solicitud,Diario Digital Contra Punto,Internacionales,,Web Page,jóvenes partido scholz piden renta 60000 cumplir 18 años,uso monto debería destinarse fin específico pago debería hacerse automáticamente necesidad solicitud,1 star,NEGATIVA
Lavrov debate con su homólogo iraní necesidad de una tregua en la Franja de Gaza,https://www.contrapunto.com.sv/lavrov-debate-con-su-homologo-irani-necesidad-de-una-tregua-en-la-franja-de-gaza/,2023-11-19T10:34:53-06:00,Numerosos países llamaron a Israel y Hamás a establecer un alto el fuego; también se multiplican las voces a favor de una solución de dos Estados como única vía posible para lograr una paz duradera en la región.,Diario Digital Contra Punto,Internacionales,,Web Page,lavrov debate homólogo iraní necesidad tregua franja gaza,numerosos países llamaron israel hamás establecer alto fuego multiplican vox favor solución do única vía posible lograr paz duradera región,5 stars,POSITIVA
Nicaragua gana la corona de Miss Universe 2023 en El Salvador,https://www.contrapunto.com.sv/nicaragua-gana-la-corona-de-miss-universe-2023-en-el-salvador/,2023-11-18T22:49:15-06:00,"Nicaragua hace historia con Miss, Sheynnis Palacios, al convertirse en la primer centroamericana que gana la corona de Miss Universe en su 72 ᵃ edición. ",Diario Digital Contra Punto,Internacionales,,Web Page,nicaragua gana corona miss universe 2023 salvador,nicaragua hace historia miss sheynnis palacios convertirse primer centroamericana gana corona miss universe 72 ᵃ edición,5 stars,POSITIVA
Las consecuencias económicas de la guerra de Gaza,https://www.contrapunto.com.sv/las-consecuencias-economicas-de-la-guerra-de-gaza/,2023-11-17T16:24:05-06:00,"A diferencia de Netanyahu, el nuevo gobierno israelí no estaría abiertamente comprometido con un cambio de régimen en Irán.",Diario Digital Contra Punto,Internacionales,,Web Page,consecuencias económicas guerra gaza,diferencia netanyahu nuevo gobierno israelí abiertamente comprometido cambio régimen irán,1 star,NEGATIVA
"Buenos Aires, capital mundial contra la impunidad de los crímenes de lesa humanidad",https://www.contrapunto.com.sv/buenos-aires-capital-mundial-contra-la-impunidad-de-los-crimenes-de-lesa-humanidad/,2023-11-16T10:25:51-06:00,"Si hay voluntad política de los gobiernos, los crímenes de lesa humanidad no tienen escapatoria. Pueden ser juzgados por cualquier país que acoja la jurisdicción universal, al margen de donde se encuentren los represores.",Diario Digital Contra Punto,Internacionales,,Web Page,buenos aire capital mundial impunidad crímenes lesa humanidad,si voluntad política gobiernos crímenes lesa humanidad escapatoria pueden ser juzgados cualquier país acoja jurisdicción universal margen encuentren represores,1 star,NEGATIVA
Jurado de la 72ª Edición de MISS UNIVERSO es anunciado,https://www.contrapunto.com.sv/jurado-de-la-72a-edicion-de-miss-universo-es-anunciado/,2023-11-13T17:45:44-06:00,"La Organización Miss Universo anuncia los miembros del Comité de Selección para la 72ª Edición Anual del concurso MISS UNIVERSO, que se llevará a cabo el 18 de noviembre en San Salvador.",Diario Digital Contra Punto,Internacionales,,Web Page,jurado 72ª edición miss universo anunciado,organización miss universo anuncia miembros comité selección 72ª edición anual concurso miss universo llevará cabo 18 noviembre san salvador,5 stars,POSITIVA
El 3% de los salvadoreños perciben aumento de criminalidad en el país,https://www.contrapunto.com.sv/el-3-de-los-salvadorenos-perciben-aumento-de-criminalidad-en-el-pais/,2023-11-09T20:02:17-06:00,Según los datos más recientes de la encuesta realizada por CID Gallup en septiembre de 2023 El Salvador destaca como el país con la menor percepción de aumento de la criminalidad.,Diario Digital Contra Punto,Internacionales,,Web Page,3 salvadoreños perciben aumento criminalidad país,según datos recientes encuesta realizada cid gallup septiembre 2023 salvador destaca país menor percepción aumento criminalidad,1 star,NEGATIVA
